participant_id,file_id,annotation_id,frame_start,frame_end,activity,chunk_id
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9486,9576,work,34
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9576,9666,work,35
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9666,9756,work,36
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9756,9846,work,37
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9846,9936,work,38
1,vp1/run1b_2018-05-29-14-02-47.ids_1,2,9936,9967,work,39
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10167,10257,put_on_jacket,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10257,10347,put_on_jacket,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10347,10437,put_on_jacket,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10437,10527,put_on_jacket,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10527,10617,put_on_jacket,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10617,10707,put_on_jacket,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10707,10797,put_on_jacket,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10797,10887,put_on_jacket,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10887,10977,put_on_jacket,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,3,10977,11021,put_on_jacket,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,11760,11850,watch_video,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,11850,11940,watch_video,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,11940,12030,watch_video,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12030,12120,watch_video,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12120,12210,watch_video,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12210,12300,watch_video,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12300,12390,watch_video,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12390,12480,watch_video,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12480,12570,watch_video,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12570,12660,watch_video,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12660,12750,watch_video,10
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12750,12840,watch_video,11
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12840,12930,watch_video,12
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,12930,13020,watch_video,13
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13020,13110,watch_video,14
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13110,13200,watch_video,15
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13200,13290,watch_video,16
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13290,13380,watch_video,17
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13380,13470,watch_video,18
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13470,13560,watch_video,19
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13560,13650,watch_video,20
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13650,13740,watch_video,21
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13740,13830,watch_video,22
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13830,13920,watch_video,23
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,13920,14010,watch_video,24
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14010,14100,watch_video,25
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14100,14190,watch_video,26
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14190,14280,watch_video,27
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14280,14370,watch_video,28
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14370,14460,watch_video,29
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14460,14550,watch_video,30
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14550,14640,watch_video,31
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14640,14730,watch_video,32
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14730,14820,watch_video,33
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14820,14910,watch_video,34
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,14910,15000,watch_video,35
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15000,15090,watch_video,36
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15090,15180,watch_video,37
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15180,15270,watch_video,38
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15270,15360,watch_video,39
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15360,15450,watch_video,40
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15450,15540,watch_video,41
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15540,15630,watch_video,42
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15630,15720,watch_video,43
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15720,15810,watch_video,44
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15810,15900,watch_video,45
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15900,15990,watch_video,46
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,15990,16080,watch_video,47
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16080,16170,watch_video,48
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16170,16260,watch_video,49
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16260,16350,watch_video,50
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16350,16440,watch_video,51
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16440,16530,watch_video,52
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16530,16620,watch_video,53
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16620,16710,watch_video,54
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16710,16800,watch_video,55
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16800,16890,watch_video,56
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16890,16980,watch_video,57
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,16980,17070,watch_video,58
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17070,17160,watch_video,59
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17160,17250,watch_video,60
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17250,17340,watch_video,61
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17340,17430,watch_video,62
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17430,17520,watch_video,63
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17520,17610,watch_video,64
1,vp1/run1b_2018-05-29-14-02-47.ids_1,4,17610,17649,watch_video,65
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,17866,17956,put_on_sunglasses,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,17956,18046,put_on_sunglasses,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18046,18136,put_on_sunglasses,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18136,18226,put_on_sunglasses,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18226,18316,put_on_sunglasses,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18316,18406,put_on_sunglasses,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18406,18496,put_on_sunglasses,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,5,18496,18567,put_on_sunglasses,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,19649,19739,read_write_newspaper,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,19739,19829,read_write_newspaper,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,19829,19919,read_write_newspaper,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,19919,20009,read_write_newspaper,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20009,20099,read_write_newspaper,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20099,20189,read_write_newspaper,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20189,20279,read_write_newspaper,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20279,20369,read_write_newspaper,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20369,20459,read_write_newspaper,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20459,20549,read_write_newspaper,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20549,20639,read_write_newspaper,10
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20639,20729,read_write_newspaper,11
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20729,20819,read_write_newspaper,12
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20819,20909,read_write_newspaper,13
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20909,20999,read_write_newspaper,14
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,20999,21089,read_write_newspaper,15
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21089,21179,read_write_newspaper,16
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21179,21269,read_write_newspaper,17
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21269,21359,read_write_newspaper,18
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21359,21449,read_write_newspaper,19
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21449,21539,read_write_newspaper,20
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21539,21629,read_write_newspaper,21
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21629,21719,read_write_newspaper,22
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21719,21809,read_write_newspaper,23
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21809,21899,read_write_newspaper,24
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21899,21989,read_write_newspaper,25
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,21989,22079,read_write_newspaper,26
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22079,22169,read_write_newspaper,27
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22169,22259,read_write_newspaper,28
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22259,22349,read_write_newspaper,29
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22349,22439,read_write_newspaper,30
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22439,22529,read_write_newspaper,31
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22529,22619,read_write_newspaper,32
1,vp1/run1b_2018-05-29-14-02-47.ids_1,6,22619,22654,read_write_newspaper,33
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,23642,23732,take_off_sunglasses,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,23732,23822,take_off_sunglasses,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,23822,23912,take_off_sunglasses,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,23912,24002,take_off_sunglasses,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24002,24092,take_off_sunglasses,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24092,24182,take_off_sunglasses,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24182,24272,take_off_sunglasses,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24272,24362,take_off_sunglasses,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24362,24452,take_off_sunglasses,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,7,24452,24482,take_off_sunglasses,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25395,25485,eat_drink,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25485,25575,eat_drink,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25575,25665,eat_drink,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25665,25755,eat_drink,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25755,25845,eat_drink,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25845,25935,eat_drink,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,25935,26025,eat_drink,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26025,26115,eat_drink,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26115,26205,eat_drink,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26205,26295,eat_drink,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26295,26385,eat_drink,10
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26385,26475,eat_drink,11
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26475,26565,eat_drink,12
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26565,26655,eat_drink,13
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26655,26745,eat_drink,14
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26745,26835,eat_drink,15
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26835,26925,eat_drink,16
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,26925,27015,eat_drink,17
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27015,27105,eat_drink,18
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27105,27195,eat_drink,19
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27195,27285,eat_drink,20
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27285,27375,eat_drink,21
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27375,27465,eat_drink,22
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27465,27555,eat_drink,23
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27555,27645,eat_drink,24
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27645,27735,eat_drink,25
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27735,27825,eat_drink,26
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27825,27915,eat_drink,27
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,27915,28005,eat_drink,28
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28005,28095,eat_drink,29
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28095,28185,eat_drink,30
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28185,28275,eat_drink,31
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28275,28365,eat_drink,32
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28365,28455,eat_drink,33
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28455,28545,eat_drink,34
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28545,28635,eat_drink,35
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28635,28725,eat_drink,36
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28725,28815,eat_drink,37
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28815,28905,eat_drink,38
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28905,28995,eat_drink,39
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,28995,29085,eat_drink,40
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,29085,29175,eat_drink,41
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,29175,29265,eat_drink,42
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,29265,29355,eat_drink,43
1,vp1/run1b_2018-05-29-14-02-47.ids_1,8,29355,29372,eat_drink,44
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,29769,29859,read_write_magazine,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,29859,29949,read_write_magazine,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,29949,30039,read_write_magazine,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30039,30129,read_write_magazine,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30129,30219,read_write_magazine,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30219,30309,read_write_magazine,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30309,30399,read_write_magazine,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30399,30489,read_write_magazine,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30489,30579,read_write_magazine,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30579,30669,read_write_magazine,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30669,30759,read_write_magazine,10
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30759,30849,read_write_magazine,11
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30849,30939,read_write_magazine,12
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,30939,31029,read_write_magazine,13
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31029,31119,read_write_magazine,14
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31119,31209,read_write_magazine,15
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31209,31299,read_write_magazine,16
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31299,31389,read_write_magazine,17
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31389,31479,read_write_magazine,18
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31479,31569,read_write_magazine,19
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31569,31659,read_write_magazine,20
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31659,31749,read_write_magazine,21
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31749,31839,read_write_magazine,22
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31839,31929,read_write_magazine,23
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,31929,32019,read_write_magazine,24
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,32019,32109,read_write_magazine,25
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,32109,32199,read_write_magazine,26
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,32199,32289,read_write_magazine,27
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,32289,32379,read_write_magazine,28
1,vp1/run1b_2018-05-29-14-02-47.ids_1,9,32379,32415,read_write_magazine,29
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35434,35524,take_off_jacket,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35524,35614,take_off_jacket,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35614,35704,take_off_jacket,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35704,35794,take_off_jacket,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35794,35884,take_off_jacket,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35884,35974,take_off_jacket,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,35974,36064,take_off_jacket,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,36064,36154,take_off_jacket,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,36154,36244,take_off_jacket,8
1,vp1/run1b_2018-05-29-14-02-47.ids_1,10,36244,36251,take_off_jacket,9
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37037,37127,final_task,0
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37127,37217,final_task,1
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37217,37307,final_task,2
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37307,37397,final_task,3
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37397,37487,final_task,4
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37487,37577,final_task,5
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37577,37667,final_task,6
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37667,37757,final_task,7
1,vp1/run1b_2018-05-29-14-02-47.ids_1,11,37757,37831,final_task,8
1,vp1/run2_2018-05-29-14-33-44.ids_1,0,1320,1359,fasten_seat_belt,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,1,6780,6870,hand_over,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,1,6870,6909,hand_over,1
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,7830,7920,put_on_jacket,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,7920,8010,put_on_jacket,1
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8010,8100,put_on_jacket,2
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8100,8190,put_on_jacket,3
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8190,8280,put_on_jacket,4
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8280,8370,put_on_jacket,5
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8370,8460,put_on_jacket,6
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8460,8550,put_on_jacket,7
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8550,8640,put_on_jacket,8
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8640,8730,put_on_jacket,9
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8730,8820,put_on_jacket,10
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8820,8910,put_on_jacket,11
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,8910,9000,put_on_jacket,12
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9000,9090,put_on_jacket,13
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9090,9180,put_on_jacket,14
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9180,9270,put_on_jacket,15
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9270,9360,put_on_jacket,16
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9360,9450,put_on_jacket,17
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9450,9540,put_on_jacket,18
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9540,9630,put_on_jacket,19
1,vp1/run2_2018-05-29-14-33-44.ids_1,2,9630,9638,put_on_jacket,20
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,12660,12750,put_on_sunglasses,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,12750,12840,put_on_sunglasses,1
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,12840,12930,put_on_sunglasses,2
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,12930,13020,put_on_sunglasses,3
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,13020,13110,put_on_sunglasses,4
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,13110,13200,put_on_sunglasses,5
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,13200,13290,put_on_sunglasses,6
1,vp1/run2_2018-05-29-14-33-44.ids_1,3,13290,13298,put_on_sunglasses,7
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14250,14340,take_off_jacket,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14340,14430,take_off_jacket,1
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14430,14520,take_off_jacket,2
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14520,14610,take_off_jacket,3
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14610,14700,take_off_jacket,4
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14700,14790,take_off_jacket,5
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14790,14880,take_off_jacket,6
1,vp1/run2_2018-05-29-14-33-44.ids_1,4,14880,14948,take_off_jacket,7
1,vp1/run2_2018-05-29-14-33-44.ids_1,5,15540,15630,read_write_magazine,0
1,vp1/run2_2018-05-29-14-33-44.ids_1,5,15630,15720,read_write_magazine,1
